created_at,username,text,prepros_text,text_join,label
Mon Jul 10 18:43:17 +0000 2023,daris_arkan,"@Hudakeyy @aniesbaswedan Masya ALLAH.., Sungguh Mulia Pak Anies serta di Istimewakan Oleh Kerajaan Arab Saudi, Biasanya Tamu Negara spt Presiden difasilitasi spt itu, Sedangkan Pak Anies bukan Pejabat Negara,Baru CAPRES aja Bisa gitu yaa, BuzzerRp jgn Iri Dengki ya ðŸ˜€ðŸ˜€",masya allah sungguh mulia pak anies serta di istimewakan oleh kerajaan arab saudi biasanya tamu negara spt presiden difasilitasi spt itu sedangkan pak anies bukan pejabat negarabaru capres aja bisa gitu yaa buzzerrp jgn iri dengki ya,masya allah sungguh mulia anies istimewa raja arab saudi tamu negara spt presiden fasilitas spt anies jabat negarabaru capres gitu yaa buzzerrp iri dengki,black-campaign
Mon Jul 10 15:50:44 +0000 2023,erulsal70,"@GunawanAryaPutr Pemerintah Arab Saudi koq bisa bisanya memperlakukan  Pak Anies layaknya tamu kerajaan,padahal pak Anies bukan pejabat pemerintahan.",pemerintah arab saudi koq bisa bisanya memperlakukan pak anies layaknya tamu kerajaanpadahal pak anies bukan pejabat pemerintahan,perintah arab saudi koq bisa laku anies layak tamu kerajaanpadahal anies jabat perintah,black-campaign
Mon Jul 10 15:26:07 +0000 2023,Uwaisalatas,@brother_djon Betul itu bro...Menjadi tamu terhormat dn dihormati oleh kerajaan Arab Saudi itu tanda2 seorang Anies Baswedan memiliki keistimewaan khusus sbg seorang negarawan hebat...Smg Allah SWT memberikan takdir terbaiknya thn 2024 Anies Baswedan sbg presiden RI ke 8ðŸ¤²,djon betul itu bromenjadi tamu terhormat dn dihormati oleh kerajaan arab saudi itu tanda seorang anies baswedan memiliki keistimewaan khusus sbg seorang negarawan hebatsmg allah swt memberikan takdir terbaiknya thn anies baswedan sbg presiden ri ke,djon bromenjadi tamu hormat dn hormat raja arab saudi tanda anies baswedan milik istimewa khusus sbg negarawan hebatsmg allah swt takdir baik thn anies baswedan sbg presiden ri,black-campaign
Mon Jul 10 12:09:24 +0000 2023,Betorokolo13,"@dedy_pram @Muslim_AntiPKI9 Jadi orang kok dongok sekali, jokowi bisa masuk kabah karena dia seorang presiden, sedangkan anies itu bukan siapa2, tapi  dapat  layanab  khusus dari  Kerajaan Arab  Saudi itu i stimewa",pram antipki jadi orang kok dongok sekali jokowi bisa masuk kabah karena dia seorang presiden sedangkan anies itu bukan siapa tapi dapat layanab khusus dari kerajaan arab saudi itu  stimewa,pram antipki orang dongok jokowi masuk kabah presiden anies layanab khusus raja arab saudi stimewa,black-campaign
Mon Jul 10 11:57:19 +0000 2023,Bang_San77,"Gue curiga Anies tuh tahanan Arab Saudi karna kebohongan yang ngaku Diundang kerajaan, makanya kemanapun diawasi pasukan baret merah Arab Saudi ðŸ¤”ðŸ¤”ðŸ¤”""",gue curiga anies tuh tahanan arab saudi karna kebohongan yang ngaku diundang kerajaan makanya kemanapun diawasi pasukan baret merah arab saudi,gue curiga anies tahan arab saudi karna bohong ngaku undang raja mana awas pasu baret merah arab saudi,black-campaign
Mon Jul 10 11:46:21 +0000 2023,nandar5758,@Tan_Mar3M @MARQUEZ__93 @ganjarpranowo Ganjar kan undangan biasa ll anies undangan khusus bebas wktnya dan murni benar2 sbg tamu  kerajaan Arab Saudi bkn krn urusan haji sbg penghormatan,marm ganjar kan undangan biasa ll anies undangan khusus bebas wktnya dan murni benar sbg tamu kerajaan arab saudi bkn krn urusan haji sbg penghormatan,marm ganjar undang ll anies undang khusus bebas wktnya murni sbg tamu raja arab saudi bkn urus haji sbg hormat,black-campaign
Mon Jul 10 10:36:58 +0000 2023,gwnz0410,"Hei tolol.. kerajaan Arab Saudi itu budak nya Amerika sedangkan yg lu dambakan itu anak buah Amerika.. pada tolol bner ya terutama kadrun sorban, blom cukup kah Allah membongkar dia mengenai vaksin?  Pada pgn dibinasakan lewat Anies tp memuja Anies, TOLOL nya pake bgt.",hei tolol kerajaan arab saudi itu budak nya amerika sedangkan yg lu dambakan itu anak buah amerika pada tolol bner ya terutama kadrun sorban blom cukup kah allah membongkar dia mengenai vaksin pada pgn dibinasakan lewat anies tp memuja anies tolol nya pake bgt,hei tolol raja arab saudi budak amerika lu damba anak buah amerika tolol bner kadrun sorban blom kah allah bongkar vaksin pgn binasa anies tp puja anies tolol pake bgt,black-campaign
Mon Jul 10 10:24:17 +0000 2023,abuyahy60071056,"@MARQUEZ__93 Mas Marquez suka suka Anies Baswedan lah berlama lama di Arab Saudi, wong beliau jadi warga biasa,  warga biasa yg luar biasa  karena menjadi tamu kerajaan Saudi Arabia",mas marquez suka suka anies baswedan lah berlama lama di arab saudi wong beliau jadi warga biasa warga biasa yg luar biasa karena menjadi tamu kerajaan saudi arabia,mas marquez suka suka anies baswedan lama arab saudi beliau warga warga tamu raja saudi arabia,black-campaign
Mon Jul 10 10:22:10 +0000 2023,mickolv_idas,@Jelli_cent @ganjarpranowo Pak Anies masih dijamu oleh kerajaan Arab Saudi...pak Ganjar sdh pulang toh... https://t.co/4rFCnUfD0d,cent pak anies masih dijamu oleh kerajaan arab saudipak ganjar sdh pulang toh,cent anies jamu raja arab saudipak ganjar pulang,black-campaign
Mon Jul 10 10:14:33 +0000 2023,streetlawyers85,@NenkMonica Bayar berapa tuh jasa security service arab per jam?  Itu bukan pengawal kerajaan.  Baru nyewa pengawalan setelah jamaah haji sdh pulang ke negara masing2 &amp  makkah sdh mulai sepi.  Buat lucu2an aja. &amp  bisa bohongi pendukung anies. ðŸ¤£ðŸ¤£,bayar berapa tuh jasa security service arab per jam itu bukan pengawal kerajaan baru nyewa pengawalan setelah jamaah haji sdh pulang ke negara masing amp makkah sdh mulai sepi buat lucuan aja amp bisa bohongi pendukung anies,bayar jasa security service arab jam awal raja nyewa awal jamaah haji pulang negara makkah sepi lucu bohong dukung anies,black-campaign
Mon Jul 10 09:53:19 +0000 2023,PeriArdian2,"@NenkMonica Allhamdulillah,ya allah..sangat di hormati pak anis di negri arab,ini contoh yg sngat terpuji aparat2 kerajaan arab melindunggi pak anies..",allhamdulillahya allahsangat di hormati pak anis di negri arabini contoh yg sngat terpuji aparat kerajaan arab melindunggi pak anies,allhamdulillahya allahsangat hormat anis negri arabini contoh sngat puji aparat raja arab melindunggi anies,black-campaign
Mon Jul 10 09:46:20 +0000 2023,Uwaisalatas,Sungguh kita bangga dgn Anies Baswedan. Sosok capres dgn jejak rekam terbaik. Menjadi ikon perubahan unt pimpin NKRI 2024 nanti. Ibadah haji Anies Baswedan atas undangan kerajaan Arab Saudi. Difasilitasi sbg tamu negara. Dikawal ketat tentara baret merah.ðŸ‡²ðŸ‡¨â¤ https://t.co/wkaSN344nw,sungguh kita bangga dgn anies baswedan sosok capres dgn jejak rekam terbaik menjadi ikon perubahan unt pimpin nkri nanti ibadah haji anies baswedan atas undangan kerajaan arab saudi difasilitasi sbg tamu negara dikawal ketat tentara baret merah,sungguh bangga anies baswedan sosok capres jejak rekam baik ikon ubah unt pimpin nkri ibadah haji anies baswedan undang raja arab saudi fasilitas sbg tamu negara kawal ketat tentara baret merah,black-campaign
Mon Jul 10 09:35:42 +0000 2023,abuyahy60071056,"@oppungjuntao Mas Oppung sebelum komen di pikir dulu, Anies Baswedan itu adalah tamu kerajaan Arab Saudi dan wajar setiap tamu kerajaan mendapatkan pengawalan dari tentara Kerajaan Arab Saudi, sehingga pertanyaanmu Bayar berapa ya Security diajak ngonten begini? adalah hoax",mas oppung sebelum komen di pikir dulu anies baswedan itu adalah tamu kerajaan arab saudi dan wajar setiap tamu kerajaan mendapatkan pengawalan dari tentara kerajaan arab saudi sehingga pertanyaanmu bayar berapa ya security diajak ngonten begini adalah hoax,mas oppung komen pikir anies baswedan tamu raja arab saudi wajar tamu raja awal tentara raja arab saudi tanya bayar security ajak ngonten hoax,black-campaign
Mon Jul 10 09:33:11 +0000 2023,Dekgam2106,"@MARQUEZ__93 si genjer kalau gak pulang sesuai dengan jadwal bisa-bisa pakai anggaran jabatannya, anies tdk ada alasan mendesak untuk dia kembali segera ke tanah air karena masih ada safari sbg tamu kerajaan Arab Saudi",si genjer kalau gak pulang sesuai dengan jadwal bisabisa pakai anggaran jabatannya anies tdk ada alasan mendesak untuk dia kembali segera ke tanah air karena masih ada safari sbg tamu kerajaan arab saudi,genjer pulang sesuai jadwal bisabisa pakai anggar jabat anies alas desak tanah air safari sbg tamu raja arab saudi,black-campaign
Mon Jul 10 09:31:16 +0000 2023,abuyahy60071056,"@Hangudi_L @oppungjuntao Maaf mas cebong,aku tidak percaya omonganmu, intinya inti Anies Baswedan adalah tamu kerajaan Arab Saudi dan setiap tamu kerajaan memang selalu di kawal dg layanan VIP", maaf mas cebongaku tidak percaya omonganmu intinya inti anies baswedan adalah tamu kerajaan arab saudi dan setiap tamu kerajaan memang selalu di kawal dg layanan vip,maaf mas cebongaku percaya omong inti inti anies baswedan tamu raja arab saudi tamu raja kawal layan vip,black-campaign
Mon Jul 10 08:54:30 +0000 2023,bowo_1987,"@MARQUEZ__93 Jgn buat fitnah om... Pak Anies di undang liga muslim Dunia.. pak Anies jd tamu kehormatan kerajaan Arab dia di ajak berkeliling utk melihatÂ² sejarah yg ada di arab. Pak Ganjar cuma dpt undang naik haji saja,. https://t.co/Q1TjyIDcyU",jgn buat fitnah om pak anies di undang liga muslim dunia pak anies jd tamu kehormatan kerajaan arab dia di ajak berkeliling utk melihat sejarah yg ada di arab pak ganjar cuma dpt undang naik haji saja,fitnah om anies undang liga muslim dunia anies tamu hormat raja arab ajak keliling sejarah arab ganjar dpt undang haji,black-campaign
Mon Jul 10 08:14:10 +0000 2023,sintus_sukur,"@Mdy_Asmara1701 Mestinya anies mengkritik sistem kerajaan di arab saudi , karena tidak adanya  keberpihakan"" pada mereka yg berada diluar monarki,atau anies juga bicara ttg ""ide pribumi"".""",asmara mestinya anies mengkritik sistem kerajaan di arab saudi karena tidak adanya keberpihakan pada mereka yg berada diluar monarkiatau anies juga bicara ttg ide pribumi,asmara mesti anies kritik sistem raja arab saudi pihak luar monarkiatau anies bicara ttg ide pribumi,black-campaign
Mon Jul 10 07:23:04 +0000 2023,Demokratjaksel,"@hal_teddy @Mdy_Asmara1701 Lah...yang minta dikawal siapa ? Pak Anies warga biasa, bukan pejabat atau pengusaha... Itu protokoler dari Kerajaan Arab Saudi...pinter dikit aaaahhh...malu kan klo salah terus...  Hehehehehee",teddy asmara lahyang minta dikawal siapa pak anies warga biasa bukan pejabat atau pengusaha itu protokoler dari kerajaan arab saudipinter dikit aaaahhhmalu kan klo salah terus hehehehehee,teddy asmara lahyang kawal anies warga jabat usaha protokoler raja arab saudipinter dikit aaaahhhmalu salah hehehehehee,black-campaign
Mon Jul 10 06:51:42 +0000 2023,kronologi_id,Viral Anies Dikawal Ketat Pengawal Kerajaan Arab Saudi https://t.co/d8OOkdfT96,viral anies dikawal ketat pengawal kerajaan arab saudi,viral anies kawal ketat awal raja arab saudi,black-campaign
Mon Jul 10 06:27:58 +0000 2023,BurhanudinBf,@Yurissa_Samosir @__g_h_c_g_h_c__ @ArdhaniFariz @DE_Sapta5 @Kang_Toniee @Malika6027 @MuhiqR @NohCeukenohhh Anies di kawal pasti ada alasan??? . Kerajaan Arab Saudi tdk mau kecolongan . Paham kan ???,samosir ghcghc sapta toniee anies di kawal pasti ada alasan kerajaan arab saudi tdk mau kecolongan paham kan,samosir ghcghc sapta toniee anies kawal alas raja arab saudi colong paham,black-campaign
Mon Jul 10 04:43:50 +0000 2023,AgusAgu00819551,Pihak Kerajaan Arab Saudi menjaga Anies begitu ketat sbb mereka tau bhwa Anies adlh pemimpin masa depan.,pihak kerajaan arab saudi menjaga anies begitu ketat sbb mereka tau bhwa anies adlh pemimpin masa depan,raja arab saudi jaga anies ketat sbb bhwa anies adlh pimpin,black-campaign
Mon Jul 10 04:15:24 +0000 2023,Malika6027,TERBARU !! Haji Anies ke Resto di Jabal Uhud utk makan bersama keluarga Dikawal Asykari 24jam di dlm maupun diluar hotel.  Ada Klarifikasi Langsung dari agen DREAMTOUR bhw Haji Anies SEMEMANGNYA DI UNDANG KERAJAAN ARAB SAUDI !!  Terima Kasih KSA.. TELAH MENJAGA PRESIDEN KAMI..!! https://t.co/DzLP3Mx91J,terbaru haji anies ke resto di jabal uhud utk makan bersama keluarga dikawal asykari jam di dlm maupun diluar hotel ada klarifikasi langsung dari agen dreamtour bhw haji anies sememangnya di undang kerajaan arab saudi terima kasih ksa telah menjaga presiden kami,baru haji anies resto jabal uhud makan keluarga kawal asykari jam dlm luar hotel klarifikasi langsung agen dreamtour bhw haji anies memang undang raja arab saudi terima kasih ksa jaga presiden,black-campaign
Mon Jul 10 02:26:14 +0000 2023,darwis63,"@ikainhere @aannofrianto Anies bukan pergi ibadah umrah tapi cuma umrah atau bersiarah utk Kerajaan Arab Saudi, dia sendiri yg ngomong umrah atas undangan kerajaan, biasanya org berhaji Krn panggilan Allah SWT, beda dgn Anies.",anies bukan pergi ibadah umrah tapi cuma umrah atau bersiarah utk kerajaan arab saudi dia sendiri yg ngomong umrah atas undangan kerajaan biasanya org berhaji krn panggilan allah swt beda dgn anies,anies pergi ibadah umrah umrah siarah raja arab saudi ngomong umrah undang raja org haj panggil allah swt beda anies,black-campaign
Sun Jul 09 23:04:02 +0000 2023,CoenLeng,Tidak berhenti anehnya...hmm https://t.co/WWncKHTpEN  Bacapres Anies Baswedan dikawal di sela kegiatan ibadah haji di Arab Saudi. PKS menjelaskan pengawalan tersebut diberikan oleh pihak Kerajaan Arab Saudi.,tidak berhenti anehnyahmm bacapres anies baswedan dikawal di sela kegiatan ibadah haji di arab saudi pks menjelaskan pengawalan tersebut diberikan oleh pihak kerajaan arab saudi,henti anehnyahmm bacapres anies baswedan kawal giat ibadah haji arab saudi pks awal raja arab saudi,black-campaign
Sun Jul 09 22:48:54 +0000 2023,acehlon90,@Gladislagiwoy @aniesbaswedan Itulah kerajaan arab saudi menghormati tamu allah dan tamu spesialis arab saudi 2024 di kawal dgn kasih sayang agar tdk ada yg ramai ramai org mendekati  beliau anies baswedan dan pastinya seluruh bangsa arab di dunia ini mendoakan anies menjadi president indonesia 2024.,itulah kerajaan arab saudi menghormati tamu allah dan tamu spesialis arab saudi di kawal dgn kasih sayang agar tdk ada yg ramai ramai org mendekati beliau anies baswedan dan pastinya seluruh bangsa arab di dunia ini mendoakan anies menjadi president indonesia,raja arab saudi hormat tamu allah tamu spesialis arab saudi kawal kasih sayang ramai ramai org dekat beliau anies baswedan pasti bangsa arab dunia doa anies president indonesia,black-campaign
Sun Jul 09 22:20:33 +0000 2023,OwnSelf23,"@oppungjuntao Heheh.....koq anda yang kebakaran kumis sih bro....iri, pasti ya ?  jungjungan sia  tidak di perlakukan seperti Anies  oleh kerajaan arab.   anies  presiden 2024",hehehkoq anda yang kebakaran kumis sih broiri pasti ya jungjungan sia tidak di perlakukan seperti anies oleh kerajaan arab anies presiden,hehehkoq bakar kumis broiri jungjungan sia laku anies raja arab anies presiden,black-campaign
Sun Jul 09 15:34:41 +0000 2023,GodangSsos,"@LoudMinorities Terlalu halu  cpt jd Presiden dlm cara apa pun di lakukanðŸ¤£ðŸ¤£ðŸ¤£.  Kbrnya sih, anies di giring oleh polisi kerajaan Arab krn ngaku2 tamu undangan kerajaan Arab.",terlalu halu cpt jd presiden dlm cara apa pun di lakukan kbrnya sih anies di giring oleh polisi kerajaan arab krn ngaku tamu undangan kerajaan arab,halu cpt presiden dlm laku kbrnya anies giring polisi raja arab ngaku tamu undang raja arab,black-campaign
Sun Jul 09 15:05:38 +0000 2023,ind_demokrasi,Beribadah pun dipolitisasi. dasar bp politik Identitas  https://t.co/dHzpf3Rht3  Bacapres Anies Baswedan dikawal di sela kegiatan ibadah haji di Arab Saudi. PKS menjelaskan pengawalan tersebut diberikan oleh pihak Kerajaan Arab Saudi.,beribadah pun dipolitisasi dasar bp politik identitas bacapres anies baswedan dikawal di sela kegiatan ibadah haji di arab saudi pks menjelaskan pengawalan tersebut diberikan oleh pihak kerajaan arab saudi,ibadah politisasi dasar bp politik identitas bacapres anies baswedan kawal giat ibadah haji arab saudi pks awal raja arab saudi,black-campaign
Sun Jul 09 14:18:10 +0000 2023,HabibMu50362599,KERAJAAN ARAB SAUDI MEMBERIKAN PENGAWALAN KETAT UNTUK BAPAK  ANIES RASYID BASWEDAN.  https://t.co/eceWZ97RLL,kerajaan arab saudi memberikan pengawalan ketat untuk bapak anies rasyid baswedan,raja arab saudi awal ketat anies rasyid baswedan,black-campaign
Sun Jul 09 14:16:25 +0000 2023,IbnuMokmin,"@yusuf_dumdum Inilah namanya BUZZERP yg kemarin menfitnah bahwa Anies berbohong dapat undangan dari kerajaan Arab,eh setelah terbukti dikawal pejabat kerajaan Arab malah membuat narasi menghina,apakah pantas orang semacam ini bisa hidup tenang dg cara menghujat ! Akan malu kelak keluargamu .",dumdum inilah namanya buzzerp yg kemarin menfitnah bahwa anies berbohong dapat undangan dari kerajaan arabeh setelah terbukti dikawal pejabat kerajaan arab malah membuat narasi menghinaapakah pantas orang semacam ini bisa hidup tenang dg cara menghujat akan malu kelak keluargamu,dumdum nama buzzerp kemarin menfitnah anies bohong undang raja arabeh bukti kawal jabat raja arab narasi menghinaapakah orang hidup tenang hujat malu kelak keluarga,black-campaign
Sun Jul 09 14:08:02 +0000 2023,IbnuMokmin,"@Gladislagiwoy @aniesbaswedan Ada aja alasan cebong, kemarin katanya pak Anies berbohong krn undangan raja arab,sekarang lagi dikawal tentara kerajaan arab dibuat narasi yg menjelekkan,apa memang hati cebong busuk semua ? Apa tdk takut azab Tuhan.krn selalu menyebar fitnah",ada aja alasan cebong kemarin katanya pak anies berbohong krn undangan raja arabsekarang lagi dikawal tentara kerajaan arab dibuat narasi yg menjelekkanapa memang hati cebong busuk semua apa tdk takut azab tuhankrn selalu menyebar fitnah,alas cebong kemarin anies bohong undang raja arabsekarang kawal tentara raja arab narasi menjelekkanapa hati cebong busuk takut azab tuhankrn sebar fitnah,black-campaign
